C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_245.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_245.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_245.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_346.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_346.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_346.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_449.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_449.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_449.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_559.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_559.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_559.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_664.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_664.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_664.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_769.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_769.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_769.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_871.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_871.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_871.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_08_972.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_08_972.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_08_972.jpg,0,1,0,30.19027
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_076.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_076.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_076.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_188.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_188.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_188.jpg,0,1,0,30.19032
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_290.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_290.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_290.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_401.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_401.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_401.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_514.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_514.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_514.jpg,-0.2346369,1,0,30.17598
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_614.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_614.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_614.jpg,-0.0571638,1,0,30.19064
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_717.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_717.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_717.jpg,0,1,0,30.18997
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_823.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_823.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_823.jpg,0,1,0,30.19025
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_09_933.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_09_933.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_09_933.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_047.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_047.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_047.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_159.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_159.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_159.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_262.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_262.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_262.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_371.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_371.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_371.jpg,0,1,0,30.19032
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_477.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_477.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_477.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_590.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_590.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_590.jpg,0,1,0,30.19027
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_698.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_698.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_698.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_801.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_801.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_801.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_10_915.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_10_915.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_10_915.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_019.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_019.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_019.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_125.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_125.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_125.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_234.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_234.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_234.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_346.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_346.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_346.jpg,-0.1021722,1,0,30.18754
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_453.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_453.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_453.jpg,-0.1848459,1,0,30.18716
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_560.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_560.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_560.jpg,0,1,0,30.18946
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_674.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_674.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_674.jpg,0,1,0,30.19019
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_775.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_775.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_775.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_879.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_879.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_879.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_11_980.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_11_980.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_11_980.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_084.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_084.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_084.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_193.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_193.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_193.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_294.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_294.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_294.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_407.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_407.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_407.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_513.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_513.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_513.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_616.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_616.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_616.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_716.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_716.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_716.jpg,0,1,0,30.19027
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_823.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_823.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_823.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_12_937.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_12_937.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_12_937.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_044.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_044.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_044.jpg,0,1,0,30.19032
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_159.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_159.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_159.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_271.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_271.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_271.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_383.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_383.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_383.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_488.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_488.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_488.jpg,0,1,0,30.19033
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_594.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_594.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_594.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_703.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_703.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_703.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_808.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_808.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_808.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_13_909.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_13_909.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_13_909.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_014.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_014.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_014.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_115.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_115.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_115.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_225.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_225.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_225.jpg,-0.0999261,1,0,30.1877
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_331.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_331.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_331.jpg,0,1,0,30.19026
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_436.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_436.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_436.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_547.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_547.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_547.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_649.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_649.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_649.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_760.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_760.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_760.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_864.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_864.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_864.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_14_967.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_14_967.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_14_967.jpg,-0.09377131,1,0,30.18801
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_070.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_070.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_070.jpg,-0.1296078,1,0,30.18871
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_175.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_175.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_175.jpg,0,1,0,30.18993
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_288.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_288.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_288.jpg,0,1,0,30.19027
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_399.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_399.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_399.jpg,0,1,0,30.19029
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_506.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_506.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_506.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_608.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_608.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_608.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_715.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_715.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_715.jpg,0,1,0,30.19031
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_820.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_820.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_820.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_15_935.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_15_935.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_15_935.jpg,-0.1916916,1,0,30.17942
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_044.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_044.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_044.jpg,0,1,0,30.18998
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_146.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_146.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_146.jpg,0,1,0,30.19027
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_248.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_248.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_248.jpg,0,1,0,30.19027
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_353.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_353.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_353.jpg,0,1,0,30.19032
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_464.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_464.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_464.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_568.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_568.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_568.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_680.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_680.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_680.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_788.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_788.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_788.jpg,0,1,0,30.1903
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_16_901.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_16_901.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_16_901.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_17_016.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_17_016.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_17_016.jpg,-0.2437032,1,0,30.17484
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_17_127.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_17_127.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_17_127.jpg,0,1,0,30.18962
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_17_228.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_17_228.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_17_228.jpg,0,1,0,30.1902
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_17_337.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_17_337.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_17_337.jpg,0,1,0,30.19026
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_17_449.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_17_449.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_17_449.jpg,0,1,0,30.19028
C:\Self Driving Car Simulator\Data\IMG\center_2021_07_11_19_15_17_561.jpg,C:\Self Driving Car Simulator\Data\IMG\left_2021_07_11_19_15_17_561.jpg,C:\Self Driving Car Simulator\Data\IMG\right_2021_07_11_19_15_17_561.jpg,0,1,0,30.19029
